#OTU ID	024_B2	074_B2	090_subseq	146_B1	153_B3	258_B3
TRINITY_DN138262_c3_g3_i4	3	0	2	0	0	4
TRINITY_DN139187_c3_g1_i3	1	0	1	36	0	0
TRINITY_DN142273_c1_g1_i3	5	0	1	4	26	6
TRINITY_DN141532_c5_g3_i11	18	0	0	0	61	0
TRINITY_DN144021_c5_g3_i1	58	0	50	30	0	0
TRINITY_DN140061_c3_g2_i3	1	0	1	1	0	4
TRINITY_DN139319_c1_g2_i2	1	0	0	0	0	2
TRINITY_DN142187_c5_g6_i1	1	0	0	0	0	3
TRINITY_DN145292_c1_g1_i1	10	0	3	12	0	3
TRINITY_DN143049_c3_g5_i1	0	0	2	2	0	1
TRINITY_DN145558_c2_g1_i3	2	1	1	144	0	0
TRINITY_DN134305_c0_g2_i1	1	0	0	15	0	1
TRINITY_DN131014_c0_g1_i1	1	0	1	0	0	5
TRINITY_DN144435_c2_g1_i11	0	0	0	0	0	64
TRINITY_DN140737_c5_g4_i1	0	0	0	5	0	11
TRINITY_DN140787_c4_g1_i1	14	0	0	0	55	0
TRINITY_DN142468_c1_g1_i1	0	0	1	2	0	1
TRINITY_DN143981_c3_g1_i2	17	0	5	0	0	24
TRINITY_DN142130_c3_g1_i7	12	2	0	603	0	7
TRINITY_DN142562_c4_g9_i3	13	0	3	0	0	12
TRINITY_DN143985_c1_g7_i1	43	0	19	0	0	49
TRINITY_DN144433_c1_g3_i8	0	0	1	0	0	4
TRINITY_DN1092506_c0_g1_i1	71	0	3	0	29	11
TRINITY_DN144003_c10_g1_i3	3	0	0	0	4	0
TRINITY_DN137610_c3_g1_i9	114	0	1	0	1	40
TRINITY_DN138758_c2_g1_i2	1	0	0	1	0	0
TRINITY_DN140513_c3_g1_i2	0	0	3	1	0	5
TRINITY_DN145174_c0_g1_i1	2	5	0	0	0	0
TRINITY_DN143656_c3_g4_i3	0	0	6	3	0	10
TRINITY_DN139166_c2_g1_i1	3	0	0	0	0	11
TRINITY_DN140846_c3_g5_i3	0	0	1	2	0	6
TRINITY_DN133459_c0_g1_i1	1	0	0	0	2	0
TRINITY_DN142671_c2_g1_i1	3	0	0	0	0	2
TRINITY_DN145366_c17_g1_i2	0	35	6	0	0	1
TRINITY_DN142017_c3_g2_i4	1	0	1	1	0	0
TRINITY_DN145406_c2_g1_i6	56	17	3	0	0	24
TRINITY_DN145121_c0_g1_i2	6	0	0	0	0	18
TRINITY_DN141877_c2_g1_i3	12	0	0	0	72	0
TRINITY_DN137409_c1_g6_i1	1	0	0	0	10	0
TRINITY_DN138931_c2_g1_i1	1	0	0	34	0	0
TRINITY_DN141429_c0_g1_i1	0	7	2	2	0	0
TRINITY_DN142033_c4_g1_i1	4	0	3	5	26	4
TRINITY_DN143867_c72_g1_i3	298	2054	260	0	129	425
TRINITY_DN140448_c4_g7_i2	3	0	1	0	223	0
TRINITY_DN851511_c0_g1_i1	0	0	0	0	35	4
TRINITY_DN145099_c5_g3_i1	9	0	1	198	0	3
TRINITY_DN132573_c1_g4_i2	1	0	0	2	0	1
TRINITY_DN143128_c11_g1_i1	1	0	0	0	1	0
TRINITY_DN140573_c8_g1_i2	1	0	0	1	0	0
TRINITY_DN145141_c0_g1_i13	10	0	1	0	0	2
TRINITY_DN144624_c4_g1_i1	0	0	0	14	0	14
TRINITY_DN140499_c1_g2_i1	15	3	2	1	28	0
TRINITY_DN135332_c0_g1_i4	1	0	0	8	0	1
TRINITY_DN129731_c0_g1_i2	1	0	1	0	0	0
TRINITY_DN143123_c1_g2_i3	1	0	0	0	0	6
TRINITY_DN143832_c0_g1_i2	13	0	0	0	0	1
TRINITY_DN144638_c7_g1_i5	2	0	2	0	0	0
TRINITY_DN145615_c4_g1_i1	3	0	0	261	0	0
TRINITY_DN137085_c7_g9_i3	0	0	0	2	0	2
TRINITY_DN136918_c1_g1_i1	1	0	2	0	0	1
TRINITY_DN143654_c3_g7_i1	0	0	1	0	1	2
TRINITY_DN145143_c2_g2_i3	0	0	0	2	0	2
TRINITY_DN145376_c1_g1_i7	0	0	19	0	1	0
TRINITY_DN141627_c7_g2_i2	1	0	1	11	0	1
TRINITY_DN140479_c3_g2_i1	0	0	7	0	0	1
TRINITY_DN136655_c1_g1_i1	0	1	3	4	0	0
TRINITY_DN143744_c0_g2_i2	1	0	2	133	0	0
TRINITY_DN142624_c1_g2_i8	16	0	0	0	0	1
TRINITY_DN142330_c6_g5_i2	1	42	0	54	0	0
TRINITY_DN142988_c3_g2_i5	20	0	0	0	4	1
TRINITY_DN142570_c0_g3_i5	0	0	3	5	0	1
TRINITY_DN137776_c5_g3_i1	0	28	0	55	0	15
TRINITY_DN142069_c4_g1_i8	0	0	0	6	0	1
TRINITY_DN140561_c3_g1_i1	0	0	5	4	0	2
TRINITY_DN139837_c1_g5_i2	0	4	1	0	0	8
TRINITY_DN145325_c7_g1_i1	7	0	0	19	0	0
TRINITY_DN143180_c0_g8_i3	0	0	1	2	0	0
TRINITY_DN138173_c1_g1_i5	2	0	0	1	0	2
TRINITY_DN140061_c3_g2_i7	0	0	0	5	0	8
TRINITY_DN145741_c0_g1_i1	0	0	4	0	2	0
TRINITY_DN139408_c5_g1_i11	0	0	1	0	0	1
TRINITY_DN144746_c5_g15_i1	0	0	16	5	0	2
TRINITY_DN145544_c0_g1_i1	0	0	1	0	0	5
TRINITY_DN141311_c1_g1_i3	0	1	3	8	0	2
TRINITY_DN1311281_c5_g1_i1	2	9	0	2	0	1
TRINITY_DN139961_c4_g3_i2	0	0	2	3	0	0
TRINITY_DN139257_c3_g2_i1	2	0	0	0	0	3
TRINITY_DN144557_c2_g1_i2	2	3	1	0	0	13
TRINITY_DN145220_c3_g1_i8	23	131	0	1417	0	2
TRINITY_DN140431_c3_g2_i1	1	0	26	6	0	6
TRINITY_DN137851_c8_g2_i3	0	0	0	3	0	4
TRINITY_DN136135_c0_g1_i1	5	0	0	0	4	0
TRINITY_DN140975_c9_g2_i2	0	0	92	0	107	37
TRINITY_DN134115_c1_g4_i1	3	0	1	51	0	3
TRINITY_DN144971_c2_g1_i1	14	0	1	0	0	2
TRINITY_DN144452_c5_g1_i1	1	0	3	4	0	78
TRINITY_DN6818_c3_g1_i1	0	0	26	0	0	21
TRINITY_DN139639_c2_g1_i12	1	0	0	4	0	2
TRINITY_DN75541_c0_g1_i1	0	0	0	4	0	3
TRINITY_DN142945_c3_g4_i1	71	0	8	0	8	7
TRINITY_DN136741_c1_g1_i1	0	0	1	2	0	0
TRINITY_DN142910_c1_g1_i1	8	0	0	0	2	0
TRINITY_DN144466_c4_g1_i1	0	0	10	1	0	8
TRINITY_DN143007_c0_g1_i1	2	0	0	1	1	0
TRINITY_DN140607_c1_g4_i2	0	0	2	0	0	19
TRINITY_DN142451_c2_g1_i1	0	0	1	0	8	0
TRINITY_DN144521_c0_g1_i5	2	0	3	7	0	0
TRINITY_DN141176_c1_g1_i2	1	0	5	0	7	0
TRINITY_DN145147_c5_g4_i1	0	0	0	2	0	5
TRINITY_DN102499_c1_g1_i1	3	0	0	0	0	9
TRINITY_DN143444_c6_g1_i1	2	0	1	5	0	9
TRINITY_DN384373_c1_g1_i1	2	0	0	0	0	1
TRINITY_DN144872_c3_g1_i6	23	0	0	2	1	0
TRINITY_DN139898_c1_g1_i2	6	0	0	0	44	0
TRINITY_DN144751_c7_g1_i5	1	0	0	1	0	1
TRINITY_DN140599_c0_g1_i4	4	0	2	7	0	6
TRINITY_DN136312_c3_g1_i18	0	0	1	1	0	1
TRINITY_DN135914_c2_g2_i2	1	0	1	3	0	0
TRINITY_DN137157_c3_g1_i14	2	0	1	15	0	0
TRINITY_DN145673_c1_g1_i3	0	0	15	55	0	4
TRINITY_DN140780_c4_g1_i1	1	0	0	0	0	27
TRINITY_DN136156_c0_g3_i1	0	0	1	0	0	11
TRINITY_DN138093_c5_g1_i1	1	0	0	3	0	1
TRINITY_DN143469_c1_g1_i3	3	0	5	21	6	7
TRINITY_DN145447_c1_g1_i1	10	0	0	0	0	7
TRINITY_DN144700_c8_g5_i1	1	0	4	0	0	1
TRINITY_DN138221_c1_g1_i15	0	0	1	1	0	1
TRINITY_DN851750_c1_g1_i1	1	0	1	6	0	0
TRINITY_DN32297_c1_g1_i1	2	0	0	0	0	3
TRINITY_DN139471_c5_g2_i2	2	0	1	0	0	0
TRINITY_DN145841_c0_g1_i8	0	0	0	14	0	0
TRINITY_DN143149_c4_g1_i4	41	0	0	0	0	44
TRINITY_DN143018_c44_g10_i2	0	0	0	0	1	9
TRINITY_DN144738_c1_g1_i2	1	0	4	38	0	9
TRINITY_DN144555_c1_g1_i8	0	0	0	1	0	24
TRINITY_DN127733_c0_g2_i2	1	0	2	1	0	1
TRINITY_DN144031_c4_g1_i1	0	0	0	0	0	42
TRINITY_DN142450_c8_g1_i3	0	0	2	0	0	34
TRINITY_DN144453_c1_g1_i7	6	0	0	0	0	1
TRINITY_DN140481_c3_g1_i5	0	0	2	8	0	11
TRINITY_DN139681_c0_g5_i2	0	0	2	0	1	0
TRINITY_DN141175_c4_g1_i1	0	0	0	5	0	22
TRINITY_DN135572_c5_g1_i1	23	0	0	0	34	0
TRINITY_DN139724_c7_g1_i4	2	0	0	1	0	5
TRINITY_DN143359_c8_g1_i1	2	0	27	3	0	2
TRINITY_DN144375_c0_g1_i1	0	1	0	0	1	0
TRINITY_DN141024_c0_g4_i2	0	0	0	0	3	0
TRINITY_DN145089_c3_g1_i3	0	0	2	0	0	3
TRINITY_DN138972_c1_g2_i4	4	0	0	30	0	0
TRINITY_DN138084_c5_g1_i1	1	0	1	1	0	0
TRINITY_DN144152_c2_g8_i1	77	0	0	0	205	0
TRINITY_DN137258_c6_g2_i1	11	0	0	0	33	2
TRINITY_DN138765_c1_g1_i3	1	0	1	24	0	0
TRINITY_DN143230_c0_g1_i2	1	0	1	0	0	4
TRINITY_DN137788_c1_g2_i1	6	0	0	0	0	2
TRINITY_DN144673_c3_g1_i1	0	0	1	2	0	0
TRINITY_DN145016_c4_g1_i5	3	0	21	0	0	20
TRINITY_DN144514_c0_g1_i5	0	0	0	12	0	1
TRINITY_DN130720_c0_g3_i3	0	0	2	0	0	1
TRINITY_DN28387_c0_g1_i1	0	36	0	2	0	8
TRINITY_DN141713_c1_g2_i1	0	0	0	0	7	2
TRINITY_DN141364_c1_g1_i4	0	0	2	1	0	0
TRINITY_DN139526_c3_g5_i3	0	0	2	0	0	39
TRINITY_DN140237_c6_g10_i1	2	0	0	0	4	0
TRINITY_DN137752_c1_g1_i9	1	0	1	10	0	0
TRINITY_DN145090_c0_g1_i3	11	0	0	0	0	2
TRINITY_DN141573_c10_g7_i1	18	0	0	0	123	0
TRINITY_DN144156_c2_g1_i4	8	0	0	9	0	0
TRINITY_DN142590_c2_g1_i3	8	2	0	0	0	0
TRINITY_DN140254_c1_g3_i2	0	2	0	7	47	1
TRINITY_DN871885_c0_g1_i1	2	0	1	4	0	0
TRINITY_DN852365_c3_g1_i1	53	0	0	846	0	13
TRINITY_DN141847_c9_g4_i1	0	0	18	1	0	1
TRINITY_DN142494_c1_g1_i3	0	0	1	21	0	1
TRINITY_DN145706_c7_g2_i4	1	0	1	1	0	0
TRINITY_DN135995_c3_g1_i3	2	0	1	1	0	2
TRINITY_DN137703_c6_g1_i4	3	0	0	1	15	0
TRINITY_DN141380_c3_g3_i2	0	0	3	0	0	1
TRINITY_DN140335_c3_g1_i1	2	2	0	0	0	2
TRINITY_DN130289_c0_g1_i1	1	0	0	8	0	2
TRINITY_DN145718_c6_g1_i2	4	0	0	56	0	0
TRINITY_DN129534_c0_g1_i1	11	0	0	0	0	1
TRINITY_DN618795_c1_g1_i1	0	0	0	0	0	18
TRINITY_DN139687_c3_g3_i1	1	0	6	0	0	4
TRINITY_DN140499_c1_g2_i2	36	0	0	0	0	11
TRINITY_DN144939_c2_g1_i2	3	0	6	22	0	5
TRINITY_DN145706_c8_g1_i5	1	0	2	1	0	3
TRINITY_DN139759_c4_g2_i4	1	0	0	53	0	1
TRINITY_DN138941_c3_g2_i9	0	0	2	6	0	4
TRINITY_DN140005_c0_g2_i4	0	0	0	7	0	0
TRINITY_DN143292_c5_g2_i1	0	0	1	0	0	5
TRINITY_DN142033_c3_g2_i1	11	0	4	0	16	1
TRINITY_DN138554_c0_g3_i2	0	5	1	13	0	0
TRINITY_DN142508_c5_g1_i3	0	0	1	0	3	0
TRINITY_DN144665_c5_g5_i2	2	0	0	0	6	1
TRINITY_DN144080_c5_g2_i2	0	0	1	2	0	2
TRINITY_DN161081_c4_g1_i1	0	0	13	0	0	2
TRINITY_DN135064_c0_g1_i3	0	0	0	31	0	2
TRINITY_DN138926_c0_g1_i2	1	2	1	3	0	0
TRINITY_DN142154_c2_g1_i5	2	0	0	0	0	12
TRINITY_DN141444_c2_g2_i8	4	0	1	0	0	1
TRINITY_DN137610_c3_g1_i4	0	0	1	0	0	5
TRINITY_DN140265_c7_g4_i2	1	0	0	1	0	1
TRINITY_DN135983_c1_g1_i2	0	0	1	0	0	2
TRINITY_DN136597_c9_g2_i1	0	0	0	0	0	9
TRINITY_DN145750_c5_g1_i1	1	0	0	0	0	9
TRINITY_DN146136_c1_g1_i1	1	0	3	0	0	3
TRINITY_DN1090925_c1_g1_i3	15	0	0	0	0	8
TRINITY_DN135554_c0_g1_i3	2	0	2	0	0	1
TRINITY_DN142611_c11_g2_i1	0	0	1	4	0	1
TRINITY_DN142797_c0_g1_i5	23	0	0	0	6	0
TRINITY_DN138740_c3_g7_i1	0	0	2	2	0	47
TRINITY_DN134764_c1_g1_i3	3	0	0	15	0	0
TRINITY_DN134409_c0_g1_i1	0	0	2	2	0	2
TRINITY_DN138318_c6_g3_i1	2	0	0	0	61	0
TRINITY_DN134205_c1_g2_i2	3	0	0	0	0	1
TRINITY_DN141975_c4_g1_i3	2	0	0	5	0	1
TRINITY_DN135866_c0_g1_i1	1	0	0	1	0	6
TRINITY_DN138631_c0_g4_i4	0	0	0	4	6	0
TRINITY_DN145165_c2_g1_i3	0	1	0	39	0	0
TRINITY_DN141244_c0_g1_i2	1	0	2	8	0	1
TRINITY_DN147329_c0_g1_i1	6	0	0	1	0	1
TRINITY_DN134799_c1_g1_i3	2	0	5	11	0	2
TRINITY_DN143876_c11_g4_i2	0	8	20	0	28	167
TRINITY_DN141075_c3_g5_i2	0	0	0	0	2	65
TRINITY_DN135989_c3_g1_i4	1	0	0	145	0	0
TRINITY_DN142988_c2_g1_i1	2	0	0	0	1	0
TRINITY_DN139918_c0_g2_i2	0	0	0	6	0	1
TRINITY_DN138723_c1_g4_i4	0	0	3	0	2	0
TRINITY_DN134571_c44_g1_i2	0	0	1	0	0	88
TRINITY_DN142205_c5_g1_i5	0	0	0	3	0	9
TRINITY_DN140548_c3_g1_i12	2	0	0	0	0	62
TRINITY_DN141948_c0_g1_i1	1	0	3	0	0	3
TRINITY_DN145575_c0_g1_i3	0	0	0	11	0	7
TRINITY_DN144155_c2_g1_i1	0	0	6	4	0	12
TRINITY_DN143123_c1_g2_i5	12	0	0	0	0	8
TRINITY_DN142554_c1_g1_i2	6	0	3	0	0	18
TRINITY_DN141448_c1_g1_i1	3	3	2	35	0	0
TRINITY_DN143165_c1_g1_i4	0	0	0	6	0	1
TRINITY_DN139486_c2_g2_i2	1	0	0	1	0	0
TRINITY_DN139384_c3_g1_i2	1	0	0	0	7	0
TRINITY_DN143974_c9_g2_i1	1	0	1	0	0	2
TRINITY_DN141711_c2_g1_i1	0	0	1	0	7	0
TRINITY_DN144931_c5_g2_i2	4	0	1	0	0	1
TRINITY_DN144731_c3_g2_i1	2	0	3	11	0	0
TRINITY_DN139543_c3_g1_i2	1	0	1	0	0	1
TRINITY_DN143609_c0_g1_i1	1	0	7	3	0	0
TRINITY_DN137298_c3_g6_i1	0	0	1	0	4	0
TRINITY_DN143457_c1_g1_i1	0	0	1	8	0	5
TRINITY_DN139587_c3_g2_i2	1	34	0	18	0	1
TRINITY_DN141657_c3_g1_i1	1	0	0	9	0	0
TRINITY_DN137907_c3_g6_i1	1	16	0	16	0	0
TRINITY_DN141241_c4_g5_i1	6	0	2	0	0	17
TRINITY_DN145856_c3_g1_i1	80	0	3	463	1	58
TRINITY_DN144738_c1_g1_i1	0	0	1	0	0	1
TRINITY_DN99540_c0_g1_i1	0	0	3	0	0	2
TRINITY_DN144339_c3_g1_i15	0	0	1	0	9	2
TRINITY_DN143173_c7_g1_i13	2	0	0	5	0	2
TRINITY_DN139151_c4_g3_i3	6	0	0	0	0	47
TRINITY_DN139266_c0_g1_i1	0	0	2	2	0	0
TRINITY_DN145348_c3_g1_i1	33	0	0	0	0	130
TRINITY_DN137072_c1_g1_i18	1	0	0	7	0	8
TRINITY_DN142178_c2_g1_i3	1	0	0	3	0	2
TRINITY_DN139616_c4_g3_i1	0	0	1	0	0	1
TRINITY_DN144811_c2_g1_i2	32	0	8	0	0	44
TRINITY_DN142836_c9_g9_i1	12	218	14	44	0	3
TRINITY_DN144266_c10_g1_i4	20	0	15	211	0	0
TRINITY_DN144673_c2_g1_i6	3	0	0	419	0	4
TRINITY_DN136023_c1_g1_i5	1	0	0	7	0	0
TRINITY_DN145021_c4_g1_i1	4	0	0	1	0	3
TRINITY_DN139212_c13_g5_i1	8	0	0	0	0	33
TRINITY_DN138970_c0_g3_i4	0	0	1	7	0	0
TRINITY_DN139261_c0_g1_i3	0	0	4	2	0	7
TRINITY_DN136668_c3_g2_i2	2	0	2	140	0	0
TRINITY_DN138066_c7_g4_i2	0	0	2	4	0	8
TRINITY_DN138315_c2_g2_i1	0	0	2	2	0	0
TRINITY_DN850865_c10_g1_i1	1	0	0	0	1521	0
TRINITY_DN140814_c0_g1_i2	4	0	6	0	0	0
TRINITY_DN137050_c3_g5_i1	0	0	1	3	0	4
TRINITY_DN1091813_c5_g1_i1	2	0	0	0	0	3
TRINITY_DN133265_c0_g1_i2	0	0	1	1	11	0
TRINITY_DN137096_c3_g1_i5	1	0	0	7	0	0
TRINITY_DN136198_c0_g5_i2	0	0	1	0	0	5
TRINITY_DN135593_c0_g2_i2	0	0	1	0	0	1
TRINITY_DN139582_c2_g1_i4	2	0	1	4	0	0
TRINITY_DN141473_c13_g4_i1	1	0	0	0	63	0
TRINITY_DN142596_c3_g1_i2	2	0	1	1	0	3
TRINITY_DN139402_c2_g1_i1	1	0	3	11	0	2
TRINITY_DN145305_c1_g1_i2	2	1	0	0	0	0
TRINITY_DN141921_c2_g2_i2	0	0	3	6	0	2
TRINITY_DN144754_c1_g1_i1	19	0	0	2	0	4
TRINITY_DN137830_c2_g1_i3	0	0	5	5	0	6
TRINITY_DN138599_c1_g3_i1	1	0	1	15	0	1
TRINITY_DN141266_c3_g2_i1	8	0	0	0	0	1
TRINITY_DN142562_c4_g9_i1	30	0	0	0	1	13
TRINITY_DN140586_c2_g2_i2	71	0	0	0	0	29
TRINITY_DN144064_c1_g1_i3	1	0	0	2	0	0
TRINITY_DN143169_c2_g1_i6	21	0	1	0	0	4
TRINITY_DN138488_c3_g1_i2	0	0	1	0	0	1
TRINITY_DN140593_c1_g1_i11	2	0	0	1	0	1
TRINITY_DN140644_c4_g1_i1	0	0	1	2	0	2
TRINITY_DN137848_c3_g1_i1	1	0	0	8	15	3
TRINITY_DN137711_c6_g3_i5	0	7	2	0	0	2
TRINITY_DN142761_c18_g1_i5	0	6	0	13	0	7
TRINITY_DN145857_c2_g1_i5	452	945	346	435	217	483
TRINITY_DN138108_c5_g1_i1	1	1	0	60	0	0
TRINITY_DN140622_c6_g2_i1	2	0	1	23	0	0
TRINITY_DN100429_c0_g2_i1	0	29	1	2	0	0
TRINITY_DN142528_c0_g2_i3	0	0	2	2	0	3
TRINITY_DN142732_c5_g3_i4	1	0	5	0	0	0
TRINITY_DN134608_c1_g1_i1	5	0	0	3	0	0
TRINITY_DN138315_c2_g1_i1	2	0	4	5	0	5
TRINITY_DN145613_c33_g1_i5	0	0	3	2	0	1
TRINITY_DN85648_c2_g1_i1	2	0	1	385	0	0
TRINITY_DN144216_c2_g6_i1	2	0	0	0	10	0
TRINITY_DN145983_c5_g3_i1	45	5	0	1679	0	2
TRINITY_DN142019_c4_g1_i6	0	0	5	6	0	2
TRINITY_DN143595_c3_g1_i5	9	0	0	0	0	11
TRINITY_DN142304_c19_g2_i1	0	0	9	6	0	1
TRINITY_DN143027_c2_g1_i6	1	1	3	7	0	3
TRINITY_DN137854_c1_g2_i2	1	0	0	5	0	2
TRINITY_DN144291_c5_g7_i1	19	0	0	1047	0	22
TRINITY_DN141980_c4_g1_i1	5	0	20	0	100	6
TRINITY_DN140188_c14_g1_i4	0	0	0	0	0	57
TRINITY_DN144589_c0_g1_i2	5	0	0	7	0	2
TRINITY_DN134655_c0_g2_i1	1	0	0	0	0	3
TRINITY_DN143830_c0_g1_i1	3	0	1	13	0	9
TRINITY_DN142309_c15_g6_i2	2	0	6	0	0	4
TRINITY_DN139056_c0_g1_i1	0	0	1	1	0	0
TRINITY_DN111495_c0_g1_i1	4	0	0	0	0	2
TRINITY_DN139157_c1_g1_i6	0	0	1	1	0	3
TRINITY_DN144424_c2_g1_i2	9	2	1	0	4	0
TRINITY_DN142344_c4_g1_i1	9	0	0	0	0	6
TRINITY_DN140823_c10_g1_i1	0	0	0	13	0	2
TRINITY_DN136727_c0_g2_i1	0	0	2	0	0	1
TRINITY_DN145245_c6_g1_i2	9	6	10	419	0	154
TRINITY_DN131100_c0_g1_i4	5	0	0	2	0	11
TRINITY_DN142980_c0_g1_i7	0	0	0	0	0	3
TRINITY_DN141159_c10_g2_i1	0	0	5	1	0	12
TRINITY_DN141743_c3_g2_i6	0	0	1	1	0	1
TRINITY_DN134616_c0_g2_i2	6	0	4	0	0	2
TRINITY_DN142873_c4_g1_i4	0	0	1	1	0	2
TRINITY_DN7424_c0_g1_i1	1	0	0	5	0	2
TRINITY_DN135926_c1_g2_i3	1	0	0	1	0	4
TRINITY_DN143797_c0_g1_i4	3	0	0	0	0	9
TRINITY_DN141104_c10_g3_i7	0	0	1	5	0	2
TRINITY_DN143119_c3_g1_i2	14	2	2	2	0	15
TRINITY_DN136094_c0_g1_i2	1	0	0	0	0	8
TRINITY_DN136346_c15_g3_i2	1	0	3	10	0	0
TRINITY_DN141874_c2_g3_i2	0	0	0	17	0	6
TRINITY_DN145572_c4_g1_i1	0	1	0	0	0	1
TRINITY_DN144032_c2_g1_i3	24	0	0	2	0	0
TRINITY_DN138398_c3_g3_i1	1	0	2	0	0	1
TRINITY_DN135543_c0_g2_i1	1	0	2	0	0	29
TRINITY_DN138849_c3_g2_i2	0	0	0	1	0	2
TRINITY_DN141998_c3_g1_i1	0	0	0	3	0	2
TRINITY_DN132435_c1_g5_i1	1	0	0	0	3	0
TRINITY_DN1091307_c1_g1_i1	0	0	1	0	15	0
TRINITY_DN140622_c6_g2_i4	0	0	1	1	0	0
TRINITY_DN139127_c1_g2_i2	1	0	3	0	0	0
TRINITY_DN142309_c15_g5_i3	85	0	9	0	7	17
TRINITY_DN143507_c10_g2_i1	1	0	0	0	45	0
TRINITY_DN145588_c7_g7_i1	2	0	12	0	0	1
TRINITY_DN139686_c3_g9_i1	8	0	0	174	0	18
TRINITY_DN140227_c3_g4_i2	0	0	1	5	0	2
TRINITY_DN142074_c0_g1_i3	1	0	4	0	0	14
TRINITY_DN131149_c0_g2_i1	3	0	1	0	0	0
TRINITY_DN139258_c4_g1_i1	0	2	1	4	0	2
TRINITY_DN140070_c1_g1_i1	0	0	0	10	0	1
TRINITY_DN141348_c2_g1_i2	1	0	0	0	0	1
TRINITY_DN143088_c3_g2_i2	0	0	10	4	0	0
TRINITY_DN144594_c22_g1_i1	0	0	0	4	0	1
TRINITY_DN138357_c2_g2_i1	0	0	4	0	0	3
TRINITY_DN145287_c5_g1_i1	0	0	1	1	0	0
TRINITY_DN141874_c2_g3_i6	0	0	2	16	0	2
TRINITY_DN141808_c2_g4_i1	0	0	4	0	0	1
TRINITY_DN136127_c0_g1_i3	0	0	1	6	0	1
TRINITY_DN137657_c2_g1_i1	1	0	2	0	0	2
TRINITY_DN133276_c1_g1_i1	22	0	0	0	33	10
TRINITY_DN145036_c19_g2_i1	98	3	6	8316	0	21
TRINITY_DN141531_c3_g1_i2	0	0	11	0	0	3
TRINITY_DN138334_c3_g3_i2	0	0	1	4	0	1
TRINITY_DN134228_c1_g1_i1	2	0	0	0	85	0
TRINITY_DN141672_c0_g1_i2	0	0	1	3	0	0
TRINITY_DN143640_c3_g2_i3	4	0	0	0	70	0
TRINITY_DN138971_c1_g1_i10	0	0	1	1	0	2
TRINITY_DN144028_c0_g1_i5	0	2	12	0	5	0
TRINITY_DN136269_c9_g1_i1	3	0	0	2	5	0
TRINITY_DN143666_c5_g2_i6	2	14	2	54	0	3
TRINITY_DN142771_c0_g1_i1	0	0	7	6	0	2
TRINITY_DN143444_c6_g1_i4	0	20	1	7	3	6
TRINITY_DN609935_c12_g1_i1	1843	0	0	0	963	0
TRINITY_DN142532_c3_g1_i13	0	5	1	0	0	0
TRINITY_DN138390_c0_g1_i1	0	0	3	4	0	4
TRINITY_DN140414_c0_g2_i3	4	0	1	0	0	0
TRINITY_DN141808_c2_g2_i2	0	0	1	0	0	6
TRINITY_DN138728_c1_g3_i2	136	0	0	0	6	0
TRINITY_DN140708_c1_g2_i2	0	0	1	48	0	2
TRINITY_DN144119_c3_g1_i2	0	0	0	0	8	17
TRINITY_DN136639_c0_g1_i2	1	0	0	1	0	0
TRINITY_DN143169_c2_g1_i5	19	0	0	0	0	6
TRINITY_DN144025_c2_g1_i1	24	0	0	0	12	1
TRINITY_DN144242_c1_g1_i1	2	0	0	183	0	0
TRINITY_DN145564_c4_g2_i1	11	0	0	0	0	16
TRINITY_DN145291_c1_g1_i10	11	0	0	579	0	6
TRINITY_DN142463_c0_g1_i5	4	0	13	0	0	7
TRINITY_DN144056_c2_g3_i1	29	0	0	9	0	4
TRINITY_DN138850_c12_g1_i1	1	0	38	8	0	0
TRINITY_DN141151_c0_g4_i1	0	14	0	3	0	2
TRINITY_DN141388_c0_g1_i6	0	0	1	70	0	1
TRINITY_DN141022_c2_g2_i1	1	0	1	0	0	4
TRINITY_DN145295_c7_g1_i8	1	0	2	0	0	51
TRINITY_DN71717_c3_g1_i1	0	0	0	0	0	4
TRINITY_DN141334_c2_g2_i9	0	0	1	3	0	0
TRINITY_DN142309_c10_g1_i1	0	0	0	0	16	2
TRINITY_DN139471_c5_g2_i1	2	0	1	0	0	0
TRINITY_DN144929_c3_g1_i5	20	0	0	0	0	23
TRINITY_DN144751_c7_g1_i7	1	0	0	81	0	0
TRINITY_DN142264_c2_g2_i4	1	0	3	0	0	3
TRINITY_DN142030_c1_g1_i1	0	0	3	2	0	2
TRINITY_DN138119_c12_g1_i1	14	0	0	0	54	0
TRINITY_DN141394_c1_g6_i4	2	0	0	0	0	1
TRINITY_DN142102_c3_g5_i2	1	0	11	1	0	0
TRINITY_DN129681_c5_g2_i1	6	0	0	103	0	0
TRINITY_DN138740_c3_g9_i1	1	0	11	0	0	14
TRINITY_DN145472_c3_g1_i1	1	0	0	1220	0	6
TRINITY_DN144114_c2_g1_i1	14	0	2	1	0	7
TRINITY_DN141838_c0_g1_i1	2	0	1	0	0	2
TRINITY_DN131653_c0_g1_i2	1	0	2	0	0	1
TRINITY_DN144633_c0_g1_i1	26	0	1	1	0	1
TRINITY_DN144823_c1_g2_i1	3	0	25	0	2	0
TRINITY_DN139701_c6_g8_i1	0	0	1	0	0	2
TRINITY_DN145055_c4_g2_i2	9	0	0	0	0	4
TRINITY_DN138556_c5_g3_i1	0	0	8	2	0	7
TRINITY_DN131005_c0_g1_i1	0	0	6	0	0	8
