sequence	GRAVY index
>dbAMP_11451	-0.18292682926829265
>dbAMP_11452	-0.11860465116279069
>dbAMP_11453	-0.1883720930232558
>dbAMP_11525	0.45121951219512196
>dbAMP_11526	-1.1125
>dbAMP_11527	0.26216216216216215
>dbAMP_11528	1.2727272727272727
>dbAMP_11529	1.0761904761904764
>dbAMP_11530	0.2870967741935484
>dbAMP_11535	0.44444444444444436
>dbAMP_11536	0.10740740740740738
>dbAMP_11541	-0.1416666666666667
>dbAMP_11563	-0.5351351351351351
>dbAMP_11564	-0.5902439024390244
>dbAMP_11568	-0.02978723404255319
>dbAMP_11573	0.1641025641025641
>dbAMP_11574	0.38857142857142857
>dbAMP_11575	1.2142857142857142
>dbAMP_11576	0.20689655172413793
>dbAMP_11577	0.25625000000000003
>dbAMP_11580	1.42
>dbAMP_11581	1.26
>dbAMP_11598	0.5592592592592592
>dbAMP_11637	-0.6361111111111111
>dbAMP_11642	0.03725490196078431
>dbAMP_11643	1.0072463768115942
>dbAMP_11659	0.5777777777777777
>dbAMP_11692	-1.685
>dbAMP_11736	2.353333333333333
>dbAMP_11739	2.106666666666667
>dbAMP_11741	2.08
>dbAMP_11749	-0.24285714285714288
>dbAMP_11750	-0.13255813953488374
>dbAMP_11751	0.3999999999999999
>dbAMP_11763	0.39999999999999997
>dbAMP_11832	1.723076923076923
>dbAMP_11839	0.675
>dbAMP_11840	0.7310344827586207
>dbAMP_11852	-0.3254901960784314
>dbAMP_11854	0.10806451612903224
>dbAMP_11858	0.04571428571428573
>dbAMP_11859	-0.2770833333333333
>dbAMP_11880	-0.10408163265306122
>dbAMP_11894	1.175
>dbAMP_11948	0.7363636363636363
>dbAMP_11949	0.3333333333333333
>dbAMP_11950	0.803448275862069
>dbAMP_11986	1.66
