index	015	024	074	090	146	153	164	258
Faecalibacterium	1688.0	5738.0	18265.0	3552.0	1415.0	3641.0	6282.0	18032.0
Escherichia-Shigella	15.0	126.0	586.0	120.0	873.0	421.0	68.0	4479.0
Rombustia	0	0	0	0	0	0	0	0
Bacteroides	4194.0	15428.0	50236.0	1717.0	45630.0	21503.0	77733.0	93554.0
Blautia	564.0	412.0	1542.0	91.0	3971.0	582.0	2325.0	8626.0
